SO63124,2,2022-01-06,Trisha Zhou,trisha3@adventure-works.com,Mountain Tire Tube,1,4.99,0.3992
SO63124,3,2022-01-06,Trisha Zhou,trisha3@adventure-works.com,"Sport-100 Helmet, Black",1,34.99,2.7992
SO63124,4,2022-01-06,Trisha Zhou,trisha3@adventure-works.com,"Touring-3000 Yellow, 44",1,742.35,59.388
SO63125,1,2022-01-07,Wyatt Thomas,wyatt11@adventure-works.com,"Road-650 Black, 52",1,782.99,62.6392
SO63126,1,2022-01-08,Katherine Sanchez,katherine3@adventure-works.com,"Long-Sleeve Logo Jersey, M",1,49.99,3.9992
SO63127,1,2022-01-09,Emmanuel Garcia,emmanuel13@adventure-works.com,Hitch Rack - 4-Bike,1,120.0,9.6
SO63128,1,2022-01-10,Hunter Henderson,hunter1@adventure-works.com,All-Purpose Bike Stand,1,159.0,12.72
SO63128,2,2022-01-10,Hunter Henderson,hunter1@adventure-works.com,"Road-350-W Yellow, 44",1,1700.99,136.0792
SO63128,3,2022-01-10,Hunter Henderson,hunter1@adventure-works.com,"Road-550-W Yellow, 44",1,1120.49,89.6392
SO63128,4,2022-01-10,Hunter Henderson,hunter1@adventure-works.com,"Touring-2000 Blue, 50",1,1214.85,97.188
SO63128,5,2022-01-10,Hunter Henderson,hunter1@adventure-works.com,"Road-250 Black, 44",1,2443.35,195.468
SO63128,6,2022-01-10,Hunter Henderson,hunter1@adventure-works.com,"Touring-1000 Blue, 60",1,2384.07,190.7256
SO63128,7,2022-01-10,Hunter Henderson,hunter1@adventure-works.com,"Road-550-W Yellow, 38",1,1120.49,89.6392
SO63129,1,2022-01-11,Aaron Perry,aaron7@adventure-works.com,"Touring-1000 Yellow, 54",1,2384.07,190.7256
SO63129,2,2022-01-11,Aaron Perry,aaron7@adventure-works.com,"Road-650 Black, 52",1,782.99,62.6392
SO63129,3,2022-01-11,Aaron Perry,aaron7@adventure-works.com,"Long-Sleeve Logo Jersey, L",1,49.99,3.9992
SO63129,4,2022-01-11,Aaron Perry,aaron7@adventure-works.com,"Mountain-500 Black, 42",1,539.99,43.1992
SO63129,5,2022-01-11,Aaron Perry,aaron7@adventure-works.com,"Touring-3000 Yellow, 50",1,742.35,59.388
SO63129,6,2022-01-11,Aaron Perry,aaron7@adventure-works.com,"Racing Socks, L",1,8.99,0.7192
SO63129,7,2022-01-11,Aaron Perry,aaron7@adventure-works.com,"Mountain-500 Silver, 48",1,564.99,45.1992
SO63129,8,2022-01-11,Aaron Perry,aaron7@adventure-works.com,"Women's Mountain Shorts, S",1,69.99,5.5992
SO63130,1,2022-01-12,Ricky Moreno,ricky6@adventure-works.com,"Mountain-200 Black, 46",1,2294.99,183.5992
SO63130,2,2022-01-12,Ricky Moreno,ricky6@adventure-works.com,"Short-Sleeve Classic Jersey, S",1,53.99,4.3192
SO63130,3,2022-01-12,Ricky Moreno,ricky6@adventure-works.com,ML Mountain Tire,1,29.99,2.3992
SO63130,4,2022-01-12,Ricky Moreno,ricky6@adventure-works.com,"Women's Mountain Shorts, S",1,69.99,5.5992
SO63130,5,2022-01-12,Ricky Moreno,ricky6@adventure-works.com,"Road-250 Red, 58",1,2443.35,195.468
SO63131,1,2022-01-13,Peter Chander,peter20@adventure-works.com,"Touring-1000 Blue, 46",1,2384.07,190.7256
SO63131,2,2022-01-13,Peter Chander,peter20@adventure-works.com,"Road-750 Black, 48",1,539.99,43.1992
SO63131,3,2022-01-13,Peter Chander,peter20@adventure-works.com,"Classic Vest, L",1,63.5,5.08
SO63131,4,2022-01-13,Peter Chander,peter20@adventure-works.com,"Racing Socks, L",1,8.99,0.7192
SO63131,5,2022-01-13,Peter Chander,peter20@adventure-works.com,"Half-Finger Gloves, S",1,24.49,1.9592
SO63131,6,2022-01-13,Peter Chander,peter20@adventure-works.com,"Road-250 Red, 44",1,2443.35,195.468
SO63131,7,2022-01-13,Peter Chander,peter20@adventure-works.com,"Road-550-W Yellow, 48",1,1120.49,89.6392
SO63131,8,2022-01-13,Peter Chander,peter20@adventure-works.com,"Mountain-200 Black, 46",1,2294.99,183.5992
SO63131,9,2022-01-13,Peter Chander,peter20@adventure-works.com,"Long-Sleeve Logo Jersey, S",1,49.99,3.9992
SO63131,10,2022-01-13,Peter Chander,peter20@adventure-works.com,"Touring-1000 Blue, 50",1,2384.07,190.7256
SO63132,1,2022-01-14,John White,john50@adventure-works.com,"Touring-3000 Blue, 58",1,742.35,59.388
SO63132,2,2022-01-14,John White,john50@adventure-works.com,"Long-Sleeve Logo Jersey, M",1,49.99,3.9992
SO63133,1,2022-01-15,Devin Ramirez,devin74@adventure-works.com,"Road-750 Black, 48",1,539.99,43.1992
SO63133,2,2022-01-15,Devin Ramirez,devin74@adventure-works.com,"Touring-1000 Yellow, 54",1,2384.07,190.7256
SO63133,3,2022-01-15,Devin Ramirez,devin74@adventure-works.com,"Touring-3000 Blue, 50",1,742.35,59.388
SO63133,4,2022-01-15,Devin Ramirez,devin74@adventure-works.com,"Road-750 Black, 52",1,539.99,43.1992
SO63133,5,2022-01-15,Devin Ramirez,devin74@adventure-works.com,"Road-250 Red, 44",1,2443.35,195.468
SO63133,6,2022-01-15,Devin Ramirez,devin74@adventure-works.com,"Mountain-400-W Silver, 42",1,769.49,61.5592
SO63133,7,2022-01-15,Devin Ramirez,devin74@adventure-works.com,LL Road Tire,1,21.49,1.7192
SO63133,8,2022-01-15,Devin Ramirez,devin74@adventure-works.com,Mountain Bottle Cage,1,9.99,0.7992
SO63133,9,2022-01-15,Devin Ramirez,devin74@adventure-works.com,"Road-650 Red, 60",1,782.99,62.6392
SO63134,1,2022-01-16,Sara Roberts,sara30@adventure-works.com,"Road-250 Black, 52",1,2443.35,195.468
SO63134,2,2022-01-16,Sara Roberts,sara30@adventure-works.com,"Road-550-W Yellow, 40",1,1120.49,89.6392
SO63134,3,2022-01-16,Sara Roberts,sara30@adventure-works.com,"Road-650 Black, 60",1,782.99,62.6392
SO63134,4,2022-01-16,Sara Roberts,sara30@adventure-works.com,"Women's Mountain Shorts, S",1,69.99,5.5992
SO63134,5,2022-01-16,Sara Roberts,sara30@adventure-works.com,"Long-Sleeve Logo Jersey, XL",1,49.99,3.9992
SO63135,1,2022-01-17,Bailey Morgan,bailey20@adventure-works.com,"Touring-3000 Blue, 58",1,742.35,59.388
SO63135,2,2022-01-17,Bailey Morgan,bailey20@adventure-works.com,"Touring-3000 Yellow, 44",1,742.35,59.388
SO63135,3,2022-01-17,Bailey Morgan,bailey20@adventure-works.com,"Road-650 Red, 48",1,782.99,62.6392
SO63135,4,2022-01-17,Bailey Morgan,bailey20@adventure-works.com,"Mountain-200 Black, 38",1,2294.99,183.5992
SO63135,5,2022-01-17,Bailey Morgan,bailey20@adventure-works.com,"Mountain-200 Black, 42",1,2294.99,183.5992
SO63135,6,2022-01-17,Bailey Morgan,bailey20@adventure-works.com,Road Bottle Cage,1,8.99,0.7192
SO63135,7,2022-01-17,Bailey Morgan,bailey20@adventure-works.com,"Road-350-W Yellow, 48",1,1700.99,136.0792
SO63135,8,2022-01-17,Bailey Morgan,bailey20@adventure-works.com,"Half-Finger Gloves, S",1,24.49,1.9592
SO63135,9,2022-01-17,Bailey Morgan,bailey20@adventure-works.com,"Touring-3000 Blue, 50",1,742.35,59.388
SO63136,1,2022-01-18,Blake Lee,blake22@adventure-works.com,"Mountain-500 Black, 40",1,539.99,43.1992
SO63136,2,2022-01-18,Blake Lee,blake22@adventure-works.com,"Touring-1000 Yellow, 54",1,2384.07,190.7256
SO63136,3,2022-01-18,Blake Lee,blake22@adventure-works.com,"Road-650 Red, 52",1,782.99,62.6392
SO63136,4,2022-01-18,Blake Lee,blake22@adventure-works.com,"Touring-3000 Yellow, 50",1,742.35,59.388
SO63136,5,2022-01-18,Blake Lee,blake22@adventure-works.com,"Half-Finger Gloves, S",1,24.49,1.9592
SO63136,6,2022-01-18,Blake Lee,blake22@adventure-works.com,"Road-750 Black, 58",1,539.99,43.1992
SO63136,7,2022-01-18,Blake Lee,blake22@adventure-works.com,"Mountain-500 Silver, 48",1,564.99,45.1992
SO63136,8,2022-01-18,Blake Lee,blake22@adventure-works.com,"Road-750 Black, 44",1,539.99,43.1992
SO63136,9,2022-01-18,Blake Lee,blake22@adventure-works.com,"Touring-1000 Blue, 50",1,2384.07,190.7256
SO63137,1,2022-01-19,Arianna Henderson,arianna5@adventure-works.com,Hitch Rack - 4-Bike,1,120.0,9.6
SO63137,2,2022-01-19,Arianna Henderson,arianna5@adventure-works.com,"Road-650 Red, 48",1,782.99,62.6392
SO63137,3,2022-01-19,Arianna Henderson,arianna5@adventure-works.com,"Mountain-200 Silver, 38",1,2319.99,185.5992
SO63137,4,2022-01-19,Arianna Henderson,arianna5@adventure-works.com,"Touring-2000 Blue, 60",1,1214.85,97.188
SO63137,5,2022-01-19,Arianna Henderson,arianna5@adventure-works.com,"Road-250 Black, 52",1,2443.35,195.468
SO63137,6,2022-01-19,Arianna Henderson,arianna5@adventure-works.com,"Road-350-W Yellow, 40",1,1700.99,136.0792
SO63137,7,2022-01-19,Arianna Henderson,arianna5@adventure-works.com,"Mountain-500 Silver, 40",1,564.99,45.1992
SO63137,8,2022-01-19,Arianna Henderson,arianna5@adventure-works.com,LL Mountain Tire,1,24.99,1.9992
SO63137,9,2022-01-19,Arianna Henderson,arianna5@adventure-works.com,"Mountain-500 Black, 48",1,539.99,43.1992
SO63138,1,2022-01-20,Bob Lopez,bob9@adventure-works.com,"Touring-3000 Blue, 58",1,742.35,59.388
SO63138,2,2022-01-20,Bob Lopez,bob9@adventure-works.com,"Touring-1000 Blue, 60",1,2384.07,190.7256
SO63138,3,2022-01-20,Bob Lopez,bob9@adventure-works.com,"Classic Vest, S",1,63.5,5.08
SO63138,4,2022-01-20,Bob Lopez,bob9@adventure-works.com,"Sport-100 Helmet, Red",1,34.99,2.7992
SO63138,5,2022-01-20,Bob Lopez,bob9@adventure-works.com,"Road-650 Black, 58",1,782.99,62.6392
SO63138,6,2022-01-20,Bob Lopez,bob9@adventure-works.com,"Road-650 Red, 48",1,782.99,62.6392
SO63138,7,2022-01-20,Bob Lopez,bob9@adventure-works.com,"Long-Sleeve Logo Jersey, S",1,49.99,3.9992
SO63138,8,2022-01-20,Bob Lopez,bob9@adventure-works.com,"Mountain-500 Silver, 42",1,564.99,45.1992
SO63139,1,2022-01-21,Shawn Pal,shawn14@adventure-works.com,"Road-550-W Yellow, 42",1,1120.49,89.6392
SO63139,2,2022-01-21,Shawn Pal,shawn14@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO63139,3,2022-01-21,Shawn Pal,shawn14@adventure-works.com,"Touring-3000 Blue, 62",1,742.35,59.388
SO63139,4,2022-01-21,Shawn Pal,shawn14@adventure-works.com,"Road-750 Black, 48",1,539.99,43.1992
SO63139,5,2022-01-21,Shawn Pal,shawn14@adventure-works.com,"Sport-100 Helmet, Black",1,34.99,2.7992
SO63139,6,2022-01-21,Shawn Pal,shawn14@adventure-works.com,"Touring-3000 Yellow, 50",1,742.35,59.388
SO63139,7,2022-01-21,Shawn Pal,shawn14@adventure-works.com,"Mountain-500 Silver, 52",1,564.99,45.1992
SO63140,1,2022-01-22,Gabriel Young,gabriel46@adventure-works.com,"Mountain-200 Black, 38",1,2294.99,183.5992
SO63140,2,2022-01-22,Gabriel Young,gabriel46@adventure-works.com,ML Road Tire,1,24.99,1.9992
SO63140,3,2022-01-22,Gabriel Young,gabriel46@adventure-works.com,HL Mountain Tire,1,35.0,2.8
SO63141,1,2022-01-23,Shannon Alonso,shannon29@adventure-works.com,"Road-250 Red, 58",1,2443.35,195.468
SO63141,2,2022-01-23,Shannon Alonso,shannon29@adventure-works.com,"Touring-1000 Yellow, 54",1,2384.07,190.7256
SO63141,3,2022-01-23,Shannon Alonso,shannon29@adventure-works.com,"Road-350-W Yellow, 40",1,1700.99,136.0792
SO63141,4,2022-01-23,Shannon Alonso,shannon29@adventure-works.com,"Touring-3000 Blue, 50",1,742.35,59.388
SO63141,5,2022-01-23,Shannon Alonso,shannon29@adventure-works.com,"Road-550-W Yellow, 42",1,1120.49,89.6392
SO63141,6,2022-01-23,Shannon Alonso,shannon29@adventure-works.com,"Long-Sleeve Logo Jersey, S",1,49.99,3.9992
SO63142,1,2022-01-24,Alvin Xie,alvin25@adventure-works.com,Road Bottle Cage,1,8.99,0.7192
SO63142,2,2022-01-24,Alvin Xie,alvin25@adventure-works.com,"Road-650 Black, 52",1,782.99,62.6392
SO63142,3,2022-01-24,Alvin Xie,alvin25@adventure-works.com,"Touring-3000 Yellow, 50",1,742.35,59.388
SO63142,4,2022-01-24,Alvin Xie,alvin25@adventure-works.com,"Road-250 Red, 44",1,2443.35,195.468
SO63142,5,2022-01-24,Alvin Xie,alvin25@adventure-works.com,"Mountain-200 Silver, 46",1,2319.99,185.5992
SO63142,6,2022-01-24,Alvin Xie,alvin25@adventure-works.com,"Road-650 Red, 58",1,782.99,62.6392
SO63142,7,2022-01-24,Alvin Xie,alvin25@adventure-works.com,"Road-250 Red, 52",1,2443.35,195.468
SO63142,8,2022-01-24,Alvin Xie,alvin25@adventure-works.com,"Road-250 Black, 52",1,2443.35,195.468
SO63142,9,2022-01-24,Alvin Xie,alvin25@adventure-works.com,"Women's Mountain Shorts, S",1,69.99,5.5992
SO63142,10,2022-01-24,Alvin Xie,alvin25@adventure-works.com,"Half-Finger Gloves, L",1,24.49,1.9592
SO63143,1,2022-01-25,Latasha Gomez,latasha1@adventure-works.com,HL Mountain Tire,1,35.0,2.8
SO63143,2,2022-01-25,Latasha Gomez,latasha1@adventure-works.com,"Mountain-200 Silver, 42",1,2319.99,185.5992
SO63144,1,2022-01-26,Arthur Moreno,arthur30@adventure-works.com,ML Mountain Tire,1,29.99,2.3992
SO63144,2,2022-01-26,Arthur Moreno,arthur30@adventure-works.com,"Mountain-200 Silver, 42",1,2319.99,185.5992
SO63144,3,2022-01-26,Arthur Moreno,arthur30@adventure-works.com,"Long-Sleeve Logo Jersey, M",1,49.99,3.9992
SO63144,4,2022-01-26,Arthur Moreno,arthur30@adventure-works.com,Bike Wash - Dissolver,1,7.95,0.636
SO63144,5,2022-01-26,Arthur Moreno,arthur30@adventure-works.com,"Mountain-400-W Silver, 46",1,769.49,61.5592
SO63144,6,2022-01-26,Arthur Moreno,arthur30@adventure-works.com,"Mountain-200 Black, 38",1,2294.99,183.5992
SO63145,1,2022-01-27,Ethan Harris,ethan47@adventure-works.com,"Short-Sleeve Classic Jersey, L",1,53.99,4.3192
SO63146,1,2022-01-28,Jessie Zhou,jessie13@adventure-works.com,"Mountain-500 Black, 44",1,539.99,43.1992
SO63146,2,2022-01-28,Jessie Zhou,jessie13@adventure-works.com,"Long-Sleeve Logo Jersey, XL",1,49.99,3.9992
SO63146,3,2022-01-28,Jessie Zhou,jessie13@adventure-works.com,"Road-650 Red, 48",1,782.99,62.6392
SO63146,4,2022-01-28,Jessie Zhou,jessie13@adventure-works.com,"Road-350-W Yellow, 44",1,1700.99,136.0792
SO63146,5,2022-01-28,Jessie Zhou,jessie13@adventure-works.com,"Short-Sleeve Classic Jersey, S",1,53.99,4.3192
SO63147,1,2022-01-29,Tyler Anderson,tyler18@adventure-works.com,"Half-Finger Gloves, S",1,24.49,1.9592
SO63147,2,2022-01-29,Tyler Anderson,tyler18@adventure-works.com,"Touring-2000 Blue, 54",1,1214.85,97.188
SO63148,1,2022-01-30,Ashlee Shan,ashlee17@adventure-works.com,HL Mountain Tire,1,35.0,2.8
SO63148,2,2022-01-30,Ashlee Shan,ashlee17@adventure-works.com,"Road-350-W Yellow, 44",1,1700.99,136.0792
SO63148,3,2022-01-30,Ashlee Shan,ashlee17@adventure-works.com,Mountain Tire Tube,1,4.99,0.3992
SO63148,4,2022-01-30,Ashlee Shan,ashlee17@adventure-works.com,"Road-550-W Yellow, 48",1,1120.49,89.6392
SO63148,5,2022-01-30,Ashlee Shan,ashlee17@adventure-works.com,"Women's Mountain Shorts, L",1,69.99,5.5992
SO63148,6,2022-01-30,Ashlee Shan,ashlee17@adventure-works.com,"Road-650 Red, 52",1,782.99,62.6392
SO63148,7,2022-01-30,Ashlee Shan,ashlee17@adventure-works.com,"Classic Vest, L",1,63.5,5.08
SO63148,8,2022-01-30,Ashlee Shan,ashlee17@adventure-works.com,"Half-Finger Gloves, L",1,24.49,1.9592
SO63148,9,2022-01-30,Ashlee Shan,ashlee17@adventure-works.com,"Mountain-500 Silver, 40",1,564.99,45.1992
SO63149,1,2022-01-31,Jerry Johnsen,jerry12@adventure-works.com,"Road-750 Black, 44",1,539.99,43.1992
SO63149,2,2022-01-31,Jerry Johnsen,jerry12@adventure-works.com,"Mountain-500 Black, 42",1,539.99,43.1992
SO63149,3,2022-01-31,Jerry Johnsen,jerry12@adventure-works.com,"Touring-3000 Yellow, 54",1,742.35,59.388
SO63150,1,2022-02-01,Rafael Andersen,rafael37@adventure-works.com,"Touring-3000 Yellow, 54",1,742.35,59.388
SO63150,2,2022-02-01,Rafael Andersen,rafael37@adventure-works.com,"Mountain-500 Black, 40",1,539.99,43.1992
SO63150,3,2022-02-01,Rafael Andersen,rafael37@adventure-works.com,"Mountain-500 Black, 44",1,539.99,43.1992
SO63150,4,2022-02-01,Rafael Andersen,rafael37@adventure-works.com,AWC Logo Cap,1,8.99,0.7192
SO63150,5,2022-02-01,Rafael Andersen,rafael37@adventure-works.com,"Touring-3000 Blue, 50",1,742.35,59.388
SO63150,6,2022-02-01,Rafael Andersen,rafael37@adventure-works.com,HL Road Tire,1,32.6,2.608
SO63150,7,2022-02-01,Rafael Andersen,rafael37@adventure-works.com,"Road-550-W Yellow, 44",1,1120.49,89.6392
SO63150,8,2022-02-01,Rafael Andersen,rafael37@adventure-works.com,"Road-650 Black, 48",1,782.99,62.6392
SO63151,1,2022-02-02,Carolyn Sanchez,carolyn20@adventure-works.com,"Road-350-W Yellow, 40",1,1700.99,136.0792
SO63151,2,2022-02-02,Carolyn Sanchez,carolyn20@adventure-works.com,"Mountain-500 Silver, 44",1,564.99,45.1992
SO63151,3,2022-02-02,Carolyn Sanchez,carolyn20@adventure-works.com,"Road-650 Black, 58",1,782.99,62.6392
SO63151,4,2022-02-02,Carolyn Sanchez,carolyn20@adventure-works.com,"Women's Mountain Shorts, L",1,69.99,5.5992
SO63152,1,2022-02-03,Shaun Shen,shaun4@adventure-works.com,"Road-650 Black, 62",1,782.99,62.6392
SO63152,2,2022-02-03,Shaun Shen,shaun4@adventure-works.com,"Touring-3000 Blue, 62",1,742.35,59.388
SO63152,3,2022-02-03,Shaun Shen,shaun4@adventure-works.com,"Long-Sleeve Logo Jersey, L",1,49.99,3.9992
SO63152,4,2022-02-03,Shaun Shen,shaun4@adventure-works.com,Touring Tire Tube,1,4.99,0.3992
SO63153,1,2022-02-04,Abigail Morris,abigail4@adventure-works.com,"Touring-2000 Blue, 54",1,1214.85,97.188
SO63153,2,2022-02-04,Abigail Morris,abigail4@adventure-works.com,"Touring-3000 Blue, 58",1,742.35,59.388
SO63153,3,2022-02-04,Abigail Morris,abigail4@adventure-works.com,"Road-650 Red, 58",1,782.99,62.6392
SO63153,4,2022-02-04,Abigail Morris,abigail4@adventure-works.com,"Touring-2000 Blue, 60",1,1214.85,97.188
SO63153,5,2022-02-04,Abigail Morris,abigail4@adventure-works.com,"Road-350-W Yellow, 48",1,1700.99,136.0792
SO63153,6,2022-02-04,Abigail Morris,abigail4@adventure-works.com,Road Bottle Cage,1,8.99,0.7192
SO63153,7,2022-02-04,Abigail Morris,abigail4@adventure-works.com,"Women's Mountain Shorts, S",1,69.99,5.5992
SO63154,1,2022-02-05,Brandon Russell,brandon17@adventure-works.com,"Road-550-W Yellow, 40",1,1120.49,89.6392
SO63154,2,2022-02-05,Brandon Russell,brandon17@adventure-works.com,"Mountain-200 Black, 42",1,2294.99,183.5992
SO63154,3,2022-02-05,Brandon Russell,brandon17@adventure-works.com,"Classic Vest, M",1,63.5,5.08
SO63154,4,2022-02-05,Brandon Russell,brandon17@adventure-works.com,"Touring-3000 Blue, 58",1,742.35,59.388
SO63154,5,2022-02-05,Brandon Russell,brandon17@adventure-works.com,"Classic Vest, S",1,63.5,5.08
SO63155,1,2022-02-06,Abigail Butler,abigail39@adventure-works.com,"Racing Socks, M",1,8.99,0.7192
SO63155,2,2022-02-06,Abigail Butler,abigail39@adventure-works.com,"Mountain-400-W Silver, 46",1,769.49,61.5592
SO63155,3,2022-02-06,Abigail Butler,abigail39@adventure-works.com,"Touring-1000 Blue, 46",1,2384.07,190.7256
SO63155,4,2022-02-06,Abigail Butler,abigail39@adventure-works.com,"Women's Mountain Shorts, L",1,69.99,5.5992
SO63155,5,2022-02-06,Abigail Butler,abigail39@adventure-works.com,Touring Tire,1,28.99,2.3192
SO63155,6,2022-02-06,Abigail Butler,abigail39@adventure-works.com,"Mountain-200 Black, 42",1,2294.99,183.5992
SO63155,7,2022-02-06,Abigail Butler,abigail39@adventure-works.com,"Mountain-400-W Silver, 38",1,769.49,61.5592
SO63155,8,2022-02-06,Abigail Butler,abigail39@adventure-works.com,"Long-Sleeve Logo Jersey, S",1,49.99,3.9992
SO63155,9,2022-02-06,Abigail Butler,abigail39@adventure-works.com,"Mountain-500 Black, 40",1,539.99,43.1992
SO63156,1,2022-02-07,Ryan Garcia,ryan52@adventure-works.com,"Short-Sleeve Classic Jersey, S",1,53.99,4.3192
SO63157,1,2022-02-08,Mitchell Xu,mitchell4@adventure-works.com,"Road-250 Black, 44",1,2443.35,195.468
SO63157,2,2022-02-08,Mitchell Xu,mitchell4@adventure-works.com,"Women's Mountain Shorts, S",1,69.99,5.5992
SO63157,3,2022-02-08,Mitchell Xu,mitchell4@adventure-works.com,Mountain Tire Tube,1,4.99,0.3992
SO63157,4,2022-02-08,Mitchell Xu,mitchell4@adventure-works.com,"Road-250 Red, 48",1,2443.35,195.468
SO63157,5,2022-02-08,Mitchell Xu,mitchell4@adventure-works.com,Mountain Bottle Cage,1,9.99,0.7992
SO63157,6,2022-02-08,Mitchell Xu,mitchell4@adventure-works.com,"Classic Vest, M",1,63.5,5.08
SO63157,7,2022-02-08,Mitchell Xu,mitchell4@adventure-works.com,"Mountain-200 Silver, 46",1,2319.99,185.5992
SO63158,1,2022-02-09,Rachel Walker,rachel26@adventure-works.com,"Long-Sleeve Logo Jersey, S",1,49.99,3.9992
SO63158,2,2022-02-09,Rachel Walker,rachel26@adventure-works.com,Patch Kit/8 Patches,1,2.29,0.1832
SO63158,3,2022-02-09,Rachel Walker,rachel26@adventure-works.com,"Mountain-400-W Silver, 38",1,769.49,61.5592
SO63158,4,2022-02-09,Rachel Walker,rachel26@adventure-works.com,"Mountain-500 Silver, 48",1,564.99,45.1992
SO63159,1,2022-02-10,Beth Jim�nez,beth8@adventure-works.com,"Road-650 Black, 44",1,782.99,62.6392
SO63159,2,2022-02-10,Beth Jim�nez,beth8@adventure-works.com,"Short-Sleeve Classic Jersey, XL",1,53.99,4.3192
SO63159,3,2022-02-10,Beth Jim�nez,beth8@adventure-works.com,ML Mountain Tire,1,29.99,2.3992
SO63160,1,2022-02-11,Terrance Sanchez,terrance18@adventure-works.com,"Road-550-W Yellow, 44",1,1120.49,89.6392
SO63160,2,2022-02-11,Terrance Sanchez,terrance18@adventure-works.com,"Touring-1000 Blue, 54",1,2384.07,190.7256
SO63160,3,2022-02-11,Terrance Sanchez,terrance18@adventure-works.com,"Mountain-500 Black, 40",1,539.99,43.1992
SO63160,4,2022-02-11,Terrance Sanchez,terrance18@adventure-works.com,"Road-250 Red, 44",1,2443.35,195.468
SO63160,5,2022-02-11,Terrance Sanchez,terrance18@adventure-works.com,"Road-250 Black, 44",1,2443.35,195.468
SO63160,6,2022-02-11,Terrance Sanchez,terrance18@adventure-works.com,"Touring-3000 Blue, 54",1,742.35,59.388
SO63161,1,2022-02-12,Sara Ward,sara13@adventure-works.com,"Road-250 Black, 58",1,2443.35,195.468
SO63161,2,2022-02-12,Sara Ward,sara13@adventure-works.com,"Touring-3000 Blue, 62",1,742.35,59.388
SO63161,3,2022-02-12,Sara Ward,sara13@adventure-works.com,"Mountain-500 Black, 44",1,539.99,43.1992
SO63161,4,2022-02-12,Sara Ward,sara13@adventure-works.com,"Touring-1000 Blue, 50",1,2384.07,190.7256
SO63161,5,2022-02-12,Sara Ward,sara13@adventure-works.com,"Touring-2000 Blue, 46",1,1214.85,97.188
