SO69272,3,2023-01-01,Nicole Bryant,nicole67@adventure-works.com,LL Mountain Tire,1,24.99,1.9992
SO69272,4,2023-01-01,Nicole Bryant,nicole67@adventure-works.com,"Mountain-200 Silver, 42",1,2319.99,185.5992
SO69272,5,2023-01-01,Nicole Bryant,nicole67@adventure-works.com,"Mountain-500 Silver, 42",1,564.99,45.1992
SO69272,6,2023-01-01,Nicole Bryant,nicole67@adventure-works.com,"Road-550-W Yellow, 48",1,1120.49,89.6392
SO69272,7,2023-01-01,Nicole Bryant,nicole67@adventure-works.com,"Touring-1000 Blue, 60",1,2384.07,190.7256
SO69272,8,2023-01-01,Nicole Bryant,nicole67@adventure-works.com,"Short-Sleeve Classic Jersey, XL",1,53.99,4.3192
SO69272,9,2023-01-01,Nicole Bryant,nicole67@adventure-works.com,"Women's Mountain Shorts, S",1,69.99,5.5992
SO69273,1,2023-01-02,Tara Xu,tara5@adventure-works.com,"Mountain-500 Black, 48",1,539.99,43.1992
SO69273,2,2023-01-02,Tara Xu,tara5@adventure-works.com,Patch Kit/8 Patches,1,2.29,0.1832
SO69273,3,2023-01-02,Tara Xu,tara5@adventure-works.com,Mountain Bottle Cage,1,9.99,0.7992
SO69273,4,2023-01-02,Tara Xu,tara5@adventure-works.com,"Touring-3000 Yellow, 62",1,742.35,59.388
SO69273,5,2023-01-02,Tara Xu,tara5@adventure-works.com,"Touring-1000 Blue, 54",1,2384.07,190.7256
SO69274,1,2023-01-03,Curtis Zeng,curtis19@adventure-works.com,Touring Tire,1,28.99,2.3192
SO69275,1,2023-01-03,Blake Johnson,blake0@adventure-works.com,Mountain Bottle Cage,1,9.99,0.7992
SO69275,2,2023-01-03,Blake Johnson,blake0@adventure-works.com,"Touring-1000 Blue, 54",1,2384.07,190.7256
SO69276,1,2023-01-03,Haley Hill,haley56@adventure-works.com,"Road-750 Black, 52",1,539.99,43.1992
SO69276,2,2023-01-03,Haley Hill,haley56@adventure-works.com,"Road-350-W Yellow, 40",1,1700.99,136.0792
SO69276,3,2023-01-03,Haley Hill,haley56@adventure-works.com,"Road-550-W Yellow, 38",1,1120.49,89.6392
SO69276,4,2023-01-03,Haley Hill,haley56@adventure-works.com,"Women's Mountain Shorts, L",1,69.99,5.5992
SO69276,5,2023-01-03,Haley Hill,haley56@adventure-works.com,"Road-650 Black, 58",1,782.99,62.6392
SO69276,6,2023-01-03,Haley Hill,haley56@adventure-works.com,"Touring-1000 Yellow, 54",1,2384.07,190.7256
SO69277,1,2023-01-04,Maurice Raje,maurice15@adventure-works.com,"Short-Sleeve Classic Jersey, L",1,53.99,4.3192
SO69277,2,2023-01-04,Maurice Raje,maurice15@adventure-works.com,"Long-Sleeve Logo Jersey, L",1,49.99,3.9992
SO69277,3,2023-01-04,Maurice Raje,maurice15@adventure-works.com,"Road-550-W Yellow, 42",1,1120.49,89.6392
SO69278,1,2023-01-05,Charles Bell,charles62@adventure-works.com,Fender Set - Mountain,1,21.98,1.7584
SO69278,2,2023-01-05,Charles Bell,charles62@adventure-works.com,"Mountain-200 Silver, 42",1,2319.99,185.5992
SO69278,3,2023-01-05,Charles Bell,charles62@adventure-works.com,"Short-Sleeve Classic Jersey, S",1,53.99,4.3192
SO69278,4,2023-01-05,Charles Bell,charles62@adventure-works.com,"Classic Vest, M",1,63.5,5.08
SO69278,5,2023-01-05,Charles Bell,charles62@adventure-works.com,"Road-250 Red, 48",1,2443.35,195.468
SO69279,1,2023-01-06,Jessie Gutierrez,jessie30@adventure-works.com,"Short-Sleeve Classic Jersey, M",1,53.99,4.3192
SO69279,2,2023-01-06,Jessie Gutierrez,jessie30@adventure-works.com,"Women's Mountain Shorts, L",1,69.99,5.5992
SO69279,3,2023-01-06,Jessie Gutierrez,jessie30@adventure-works.com,"Road-650 Black, 48",1,782.99,62.6392
SO69280,1,2023-01-07,Julia Bennett,julia67@adventure-works.com,Road Tire Tube,1,3.99,0.3192
SO69280,2,2023-01-07,Julia Bennett,julia67@adventure-works.com,"Mountain-500 Black, 44",1,539.99,43.1992
SO69280,3,2023-01-07,Julia Bennett,julia67@adventure-works.com,"Road-650 Red, 44",1,782.99,62.6392
SO69280,4,2023-01-07,Julia Bennett,julia67@adventure-works.com,"Touring-1000 Yellow, 46",1,2384.07,190.7256
SO69280,5,2023-01-07,Julia Bennett,julia67@adventure-works.com,"Half-Finger Gloves, S",1,24.49,1.9592
SO69280,6,2023-01-07,Julia Bennett,julia67@adventure-works.com,"Long-Sleeve Logo Jersey, M",1,49.99,3.9992
SO69280,7,2023-01-07,Julia Bennett,julia67@adventure-works.com,"Mountain-200 Silver, 38",1,2319.99,185.5992
SO69281,1,2023-01-07,Sarah Perry,sarah32@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO69281,2,2023-01-07,Sarah Perry,sarah32@adventure-works.com,"Mountain-500 Silver, 44",1,564.99,45.1992
SO69281,3,2023-01-07,Sarah Perry,sarah32@adventure-works.com,"Road-350-W Yellow, 48",1,1700.99,136.0792
SO69282,1,2023-01-07,Robyn Rubio,robyn17@adventure-works.com,Patch Kit/8 Patches,1,2.29,0.1832
SO69282,2,2023-01-07,Robyn Rubio,robyn17@adventure-works.com,"Long-Sleeve Logo Jersey, L",1,49.99,3.9992
SO69283,1,2023-01-08,Glenn Cai,glenn22@adventure-works.com,"Mountain-400-W Silver, 46",1,769.49,61.5592
SO69283,2,2023-01-08,Glenn Cai,glenn22@adventure-works.com,"Touring-1000 Yellow, 50",1,2384.07,190.7256
SO69283,3,2023-01-08,Glenn Cai,glenn22@adventure-works.com,"Long-Sleeve Logo Jersey, M",1,49.99,3.9992
SO69283,4,2023-01-08,Glenn Cai,glenn22@adventure-works.com,"Mountain-400-W Silver, 40",1,769.49,61.5592
SO69283,5,2023-01-08,Glenn Cai,glenn22@adventure-works.com,ML Mountain Tire,1,29.99,2.3992
SO69283,6,2023-01-08,Glenn Cai,glenn22@adventure-works.com,"Road-550-W Yellow, 48",1,1120.49,89.6392
SO69284,1,2023-01-08,Alexandria Simmons,alexandria15@adventure-works.com,"Road-650 Red, 52",1,782.99,62.6392
SO69284,2,2023-01-08,Alexandria Simmons,alexandria15@adventure-works.com,"Touring-3000 Blue, 62",1,742.35,59.388
SO69285,1,2023-01-09,Jack Lopez,jack48@adventure-works.com,"Half-Finger Gloves, S",1,24.49,1.9592
SO69285,2,2023-01-09,Jack Lopez,jack48@adventure-works.com,"Classic Vest, L",1,63.5,5.08
SO69286,1,2023-01-09,Jeffery Ye,jeffery10@adventure-works.com,"Road-350-W Yellow, 42",1,1700.99,136.0792
SO69287,1,2023-01-09,Ashlee Jai,ashlee18@adventure-works.com,LL Mountain Tire,1,24.99,1.9992
SO69288,1,2023-01-09,Sophia Gonzalez,sophia7@adventure-works.com,"Mountain-400-W Silver, 42",1,769.49,61.5592
SO69288,2,2023-01-09,Sophia Gonzalez,sophia7@adventure-works.com,Hydration Pack - 70 oz.,1,54.99,4.3992
SO69288,3,2023-01-09,Sophia Gonzalez,sophia7@adventure-works.com,"Road-650 Red, 60",1,782.99,62.6392
SO69288,4,2023-01-09,Sophia Gonzalez,sophia7@adventure-works.com,"Road-650 Black, 48",1,782.99,62.6392
SO69288,5,2023-01-09,Sophia Gonzalez,sophia7@adventure-works.com,"Touring-2000 Blue, 54",1,1214.85,97.188
SO69289,1,2023-01-10,Lucas Gray,lucas78@adventure-works.com,"Road-250 Black, 58",1,2443.35,195.468
SO69290,1,2023-01-10,Kelly Alexander,kelly23@adventure-works.com,Bike Wash - Dissolver,1,7.95,0.636
SO69290,2,2023-01-10,Kelly Alexander,kelly23@adventure-works.com,"Mountain-500 Silver, 42",1,564.99,45.1992
SO69290,3,2023-01-10,Kelly Alexander,kelly23@adventure-works.com,"Touring-3000 Yellow, 54",1,742.35,59.388
SO69290,4,2023-01-10,Kelly Alexander,kelly23@adventure-works.com,"Short-Sleeve Classic Jersey, XL",1,53.99,4.3192
SO69290,5,2023-01-10,Kelly Alexander,kelly23@adventure-works.com,"Half-Finger Gloves, M",1,24.49,1.9592
SO69290,6,2023-01-10,Kelly Alexander,kelly23@adventure-works.com,"Mountain-200 Silver, 42",1,2319.99,185.5992
SO69290,7,2023-01-10,Kelly Alexander,kelly23@adventure-works.com,"Road-250 Red, 58",1,2443.35,195.468
SO69290,8,2023-01-10,Kelly Alexander,kelly23@adventure-works.com,"Mountain-500 Silver, 40",1,564.99,45.1992
SO69290,9,2023-01-10,Kelly Alexander,kelly23@adventure-works.com,"Road-650 Black, 44",1,782.99,62.6392
SO69290,10,2023-01-10,Kelly Alexander,kelly23@adventure-works.com,"Road-350-W Yellow, 44",1,1700.99,136.0792
SO69291,1,2023-01-10,Ethan Shan,ethan27@adventure-works.com,Hydration Pack - 70 oz.,1,54.99,4.3992
SO69291,2,2023-01-10,Ethan Shan,ethan27@adventure-works.com,"Sport-100 Helmet, Black",1,34.99,2.7992
SO69291,3,2023-01-10,Ethan Shan,ethan27@adventure-works.com,HL Road Tire,1,32.6,2.608
SO69291,4,2023-01-10,Ethan Shan,ethan27@adventure-works.com,"Women's Mountain Shorts, S",1,69.99,5.5992
SO69291,5,2023-01-10,Ethan Shan,ethan27@adventure-works.com,"Mountain-500 Silver, 42",1,564.99,45.1992
SO69291,6,2023-01-10,Ethan Shan,ethan27@adventure-works.com,"Road-650 Red, 60",1,782.99,62.6392
SO69292,1,2023-01-11,Carol Xu,carol24@adventure-works.com,"Racing Socks, M",1,8.99,0.7192
SO69292,2,2023-01-11,Carol Xu,carol24@adventure-works.com,"Mountain-500 Black, 48",1,539.99,43.1992
SO69292,3,2023-01-11,Carol Xu,carol24@adventure-works.com,"Mountain-500 Silver, 44",1,564.99,45.1992
SO69292,4,2023-01-11,Carol Xu,carol24@adventure-works.com,"Touring-3000 Blue, 50",1,742.35,59.388
SO69292,5,2023-01-11,Carol Xu,carol24@adventure-works.com,"Road-650 Black, 52",1,782.99,62.6392
SO69292,6,2023-01-11,Carol Xu,carol24@adventure-works.com,"Long-Sleeve Logo Jersey, S",1,49.99,3.9992
SO69292,7,2023-01-11,Carol Xu,carol24@adventure-works.com,"Touring-3000 Yellow, 50",1,742.35,59.388
SO69292,8,2023-01-11,Carol Xu,carol24@adventure-works.com,"Road-250 Red, 48",1,2443.35,195.468
SO69292,9,2023-01-11,Carol Xu,carol24@adventure-works.com,Touring Tire,1,28.99,2.3192
SO69293,1,2023-01-11,Alvin Deng,alvin23@adventure-works.com,Touring Tire,1,28.99,2.3192
SO69293,2,2023-01-11,Alvin Deng,alvin23@adventure-works.com,"Classic Vest, S",1,63.5,5.08
SO69293,3,2023-01-11,Alvin Deng,alvin23@adventure-works.com,"Road-550-W Yellow, 38",1,1120.49,89.6392
SO69293,4,2023-01-11,Alvin Deng,alvin23@adventure-works.com,"Mountain-200 Silver, 38",1,2319.99,185.5992
SO69293,5,2023-01-11,Alvin Deng,alvin23@adventure-works.com,"Mountain-500 Silver, 44",1,564.99,45.1992
SO69293,6,2023-01-11,Alvin Deng,alvin23@adventure-works.com,HL Road Tire,1,32.6,2.608
SO69294,1,2023-01-11,Amanda Powell,amanda30@adventure-works.com,"Long-Sleeve Logo Jersey, L",1,49.99,3.9992
SO69294,2,2023-01-11,Amanda Powell,amanda30@adventure-works.com,"Road-250 Black, 44",1,2443.35,195.468
SO69295,1,2023-01-11,Jorge Huang,jorge7@adventure-works.com,"Mountain-500 Black, 48",1,539.99,43.1992
SO69295,2,2023-01-11,Jorge Huang,jorge7@adventure-works.com,LL Mountain Tire,1,24.99,1.9992
SO69295,3,2023-01-11,Jorge Huang,jorge7@adventure-works.com,"Half-Finger Gloves, S",1,24.49,1.9592
SO69295,4,2023-01-11,Jorge Huang,jorge7@adventure-works.com,HL Road Tire,1,32.6,2.608
SO69295,5,2023-01-11,Jorge Huang,jorge7@adventure-works.com,Bike Wash - Dissolver,1,7.95,0.636
SO69295,6,2023-01-11,Jorge Huang,jorge7@adventure-works.com,"Mountain-200 Silver, 38",1,2319.99,185.5992
SO69295,7,2023-01-11,Jorge Huang,jorge7@adventure-works.com,"Road-650 Black, 48",1,782.99,62.6392
SO69295,8,2023-01-11,Jorge Huang,jorge7@adventure-works.com,"Mountain-200 Silver, 46",1,2319.99,185.5992
SO69295,9,2023-01-11,Jorge Huang,jorge7@adventure-works.com,"Road-750 Black, 48",1,539.99,43.1992
SO69296,1,2023-01-11,Lacey Yang,lacey17@adventure-works.com,"Short-Sleeve Classic Jersey, M",1,53.99,4.3192
SO69296,2,2023-01-11,Lacey Yang,lacey17@adventure-works.com,"Classic Vest, S",1,63.5,5.08
SO69297,1,2023-01-12,Dustin Xu,dustin4@adventure-works.com,"Road-650 Black, 44",1,782.99,62.6392
SO69297,2,2023-01-12,Dustin Xu,dustin4@adventure-works.com,"Road-650 Red, 48",1,782.99,62.6392
SO69297,3,2023-01-12,Dustin Xu,dustin4@adventure-works.com,Bike Wash - Dissolver,1,7.95,0.636
SO69297,4,2023-01-12,Dustin Xu,dustin4@adventure-works.com,"Road-650 Red, 44",1,782.99,62.6392
SO69297,5,2023-01-12,Dustin Xu,dustin4@adventure-works.com,"Mountain-500 Silver, 42",1,564.99,45.1992
SO69298,1,2023-01-12,James Kumar,james44@adventure-works.com,"Road-350-W Yellow, 48",1,1700.99,136.0792
SO69298,2,2023-01-12,James Kumar,james44@adventure-works.com,"Mountain-200 Black, 46",1,2294.99,183.5992
SO69298,3,2023-01-12,James Kumar,james44@adventure-works.com,"Long-Sleeve Logo Jersey, L",1,49.99,3.9992
SO69298,4,2023-01-12,James Kumar,james44@adventure-works.com,"Road-550-W Yellow, 44",1,1120.49,89.6392
SO69298,5,2023-01-12,James Kumar,james44@adventure-works.com,"Mountain-500 Silver, 40",1,564.99,45.1992
SO69298,6,2023-01-12,James Kumar,james44@adventure-works.com,"Touring-3000 Blue, 54",1,742.35,59.388
SO69298,7,2023-01-12,James Kumar,james44@adventure-works.com,"Road-550-W Yellow, 40",1,1120.49,89.6392
SO69298,8,2023-01-12,James Kumar,james44@adventure-works.com,"Road-650 Red, 60",1,782.99,62.6392
SO69298,9,2023-01-12,James Kumar,james44@adventure-works.com,"Road-750 Black, 58",1,539.99,43.1992
SO69298,10,2023-01-12,James Kumar,james44@adventure-works.com,"Short-Sleeve Classic Jersey, M",1,53.99,4.3192
SO69299,1,2023-01-12,Emma Foster,emma62@adventure-works.com,"Touring-3000 Blue, 62",1,742.35,59.388
SO69299,2,2023-01-12,Emma Foster,emma62@adventure-works.com,"Road-250 Red, 58",1,2443.35,195.468
SO69299,3,2023-01-12,Emma Foster,emma62@adventure-works.com,"Road-750 Black, 48",1,539.99,43.1992
SO69299,4,2023-01-12,Emma Foster,emma62@adventure-works.com,"Road-650 Red, 48",1,782.99,62.6392
SO69300,1,2023-01-13,Gilbert Hu,gilbert18@adventure-works.com,Hydration Pack - 70 oz.,1,54.99,4.3992
SO69300,2,2023-01-13,Gilbert Hu,gilbert18@adventure-works.com,"Touring-2000 Blue, 60",1,1214.85,97.188
SO69300,3,2023-01-13,Gilbert Hu,gilbert18@adventure-works.com,"Road-250 Red, 48",1,2443.35,195.468
SO69300,4,2023-01-13,Gilbert Hu,gilbert18@adventure-works.com,"Road-250 Black, 48",1,2443.35,195.468
SO69301,1,2023-01-13,Chelsea Weber,chelsea4@adventure-works.com,"Mountain-500 Black, 42",1,539.99,43.1992
SO69301,2,2023-01-13,Chelsea Weber,chelsea4@adventure-works.com,Hitch Rack - 4-Bike,1,120.0,9.6
SO69301,3,2023-01-13,Chelsea Weber,chelsea4@adventure-works.com,"Road-250 Black, 44",1,2443.35,195.468
SO69301,4,2023-01-13,Chelsea Weber,chelsea4@adventure-works.com,"Road-650 Black, 44",1,782.99,62.6392
SO69301,5,2023-01-13,Chelsea Weber,chelsea4@adventure-works.com,"Road-250 Black, 52",1,2443.35,195.468
SO69301,6,2023-01-13,Chelsea Weber,chelsea4@adventure-works.com,Fender Set - Mountain,1,21.98,1.7584
SO69301,7,2023-01-13,Chelsea Weber,chelsea4@adventure-works.com,"Short-Sleeve Classic Jersey, L",1,53.99,4.3192
SO69302,1,2023-01-13,Yolanda Bhat,yolanda19@adventure-works.com,"Road-750 Black, 44",1,539.99,43.1992
SO69302,2,2023-01-13,Yolanda Bhat,yolanda19@adventure-works.com,"Classic Vest, S",1,63.5,5.08
SO69303,1,2023-01-13,Irma Sherwood,irma0@adventure-works.com,"Road-250 Black, 52",1,2443.35,195.468
SO69303,2,2023-01-13,Irma Sherwood,irma0@adventure-works.com,"Mountain-500 Silver, 48",1,564.99,45.1992
SO69303,3,2023-01-13,Irma Sherwood,irma0@adventure-works.com,"Mountain-200 Silver, 46",1,2319.99,185.5992
SO69303,4,2023-01-13,Irma Sherwood,irma0@adventure-works.com,HL Road Tire,1,32.6,2.608
SO69303,5,2023-01-13,Irma Sherwood,irma0@adventure-works.com,"Mountain-500 Silver, 44",1,564.99,45.1992
SO69303,6,2023-01-13,Irma Sherwood,irma0@adventure-works.com,"Mountain-500 Silver, 42",1,564.99,45.1992
SO69303,7,2023-01-13,Irma Sherwood,irma0@adventure-works.com,"Sport-100 Helmet, Red",1,34.99,2.7992
SO69303,8,2023-01-13,Irma Sherwood,irma0@adventure-works.com,"Touring-1000 Blue, 46",1,2384.07,190.7256
SO69303,9,2023-01-13,Irma Sherwood,irma0@adventure-works.com,"Road-650 Black, 58",1,782.99,62.6392
SO69303,10,2023-01-13,Irma Sherwood,irma0@adventure-works.com,Hitch Rack - 4-Bike,1,120.0,9.6
SO69304,1,2023-01-14,Carolyn Gill,carolyn34@adventure-works.com,"Long-Sleeve Logo Jersey, L",1,49.99,3.9992
SO69304,2,2023-01-14,Carolyn Gill,carolyn34@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO69305,1,2023-01-14,Krista Jimenez,krista6@adventure-works.com,"Road-250 Red, 52",1,2443.35,195.468
SO69305,2,2023-01-14,Krista Jimenez,krista6@adventure-works.com,"Road-250 Red, 58",1,2443.35,195.468
SO69306,1,2023-01-14,Olivia Wilson,olivia6@adventure-works.com,ML Mountain Tire,1,29.99,2.3992
SO69306,2,2023-01-14,Olivia Wilson,olivia6@adventure-works.com,"Touring-3000 Yellow, 54",1,742.35,59.388
SO69306,3,2023-01-14,Olivia Wilson,olivia6@adventure-works.com,ML Road Tire,1,24.99,1.9992
SO69306,4,2023-01-14,Olivia Wilson,olivia6@adventure-works.com,"Road-250 Red, 52",1,2443.35,195.468
SO69306,5,2023-01-14,Olivia Wilson,olivia6@adventure-works.com,"Road-650 Black, 44",1,782.99,62.6392
SO69306,6,2023-01-14,Olivia Wilson,olivia6@adventure-works.com,Touring Tire Tube,1,4.99,0.3992
SO69306,7,2023-01-14,Olivia Wilson,olivia6@adventure-works.com,"Touring-3000 Blue, 44",1,742.35,59.388
SO69306,8,2023-01-14,Olivia Wilson,olivia6@adventure-works.com,"Touring-1000 Blue, 50",1,2384.07,190.7256
SO69306,9,2023-01-14,Olivia Wilson,olivia6@adventure-works.com,"Mountain-200 Silver, 42",1,2319.99,185.5992
SO69306,10,2023-01-14,Olivia Wilson,olivia6@adventure-works.com,"Road-650 Red, 60",1,782.99,62.6392
SO69307,1,2023-01-14,Lawrence Torres,lawrence10@adventure-works.com,"Half-Finger Gloves, L",1,24.49,1.9592
SO69307,2,2023-01-14,Lawrence Torres,lawrence10@adventure-works.com,"Road-650 Red, 44",1,782.99,62.6392
SO69308,1,2023-01-14,Blake Diaz,blake69@adventure-works.com,"Road-650 Red, 62",1,782.99,62.6392
SO69308,2,2023-01-14,Blake Diaz,blake69@adventure-works.com,Touring Tire,1,28.99,2.3192
SO69308,3,2023-01-14,Blake Diaz,blake69@adventure-works.com,"Half-Finger Gloves, L",1,24.49,1.9592
SO69308,4,2023-01-14,Blake Diaz,blake69@adventure-works.com,"Touring-1000 Blue, 54",1,2384.07,190.7256
SO69309,1,2023-01-15,Casey Gill,casey37@adventure-works.com,All-Purpose Bike Stand,1,159.0,12.72
SO69309,2,2023-01-15,Casey Gill,casey37@adventure-works.com,"Long-Sleeve Logo Jersey, L",1,49.99,3.9992
SO69309,3,2023-01-15,Casey Gill,casey37@adventure-works.com,"Road-350-W Yellow, 44",1,1700.99,136.0792
SO69309,4,2023-01-15,Casey Gill,casey37@adventure-works.com,"Road-650 Black, 60",1,782.99,62.6392
SO69310,1,2023-01-15,Darryl Wu,darryl6@adventure-works.com,"Short-Sleeve Classic Jersey, L",1,53.99,4.3192
SO69311,1,2023-01-15,Charles Wilson,charles10@adventure-works.com,"Sport-100 Helmet, Red",1,34.99,2.7992
SO69311,2,2023-01-15,Charles Wilson,charles10@adventure-works.com,"Mountain-500 Black, 42",1,539.99,43.1992
SO69311,3,2023-01-15,Charles Wilson,charles10@adventure-works.com,"Mountain-500 Black, 52",1,539.99,43.1992
SO69311,4,2023-01-15,Charles Wilson,charles10@adventure-works.com,"Road-750 Black, 58",1,539.99,43.1992
SO69311,5,2023-01-15,Charles Wilson,charles10@adventure-works.com,"Touring-1000 Yellow, 46",1,2384.07,190.7256
SO69311,6,2023-01-15,Charles Wilson,charles10@adventure-works.com,"Classic Vest, L",1,63.5,5.08
SO69312,1,2023-01-15,Kyle Bryant,kyle13@adventure-works.com,"Half-Finger Gloves, M",1,24.49,1.9592
SO69312,2,2023-01-15,Kyle Bryant,kyle13@adventure-works.com,"Racing Socks, M",1,8.99,0.7192
SO69312,3,2023-01-15,Kyle Bryant,kyle13@adventure-works.com,"Mountain-200 Black, 46",1,2294.99,183.5992
SO69312,4,2023-01-15,Kyle Bryant,kyle13@adventure-works.com,"Mountain-400-W Silver, 42",1,769.49,61.5592
SO69312,5,2023-01-15,Kyle Bryant,kyle13@adventure-works.com,"Long-Sleeve Logo Jersey, S",1,49.99,3.9992
SO69312,6,2023-01-15,Kyle Bryant,kyle13@adventure-works.com,"Road-550-W Yellow, 44",1,1120.49,89.6392
SO69313,1,2023-01-15,Connor Edwards,connor30@adventure-works.com,"Mountain-200 Black, 38",1,2294.99,183.5992
SO69313,2,2023-01-15,Connor Edwards,connor30@adventure-works.com,"Short-Sleeve Classic Jersey, M",1,53.99,4.3192
SO69313,3,2023-01-15,Connor Edwards,connor30@adventure-works.com,"Road-250 Red, 58",1,2443.35,195.468
SO69313,4,2023-01-15,Connor Edwards,connor30@adventure-works.com,HL Mountain Tire,1,35.0,2.8
SO69313,5,2023-01-15,Connor Edwards,connor30@adventure-works.com,"Half-Finger Gloves, M",1,24.49,1.9592
SO69313,6,2023-01-15,Connor Edwards,connor30@adventure-works.com,Fender Set - Mountain,1,21.98,1.7584
SO69313,7,2023-01-15,Connor Edwards,connor30@adventure-works.com,Touring Tire Tube,1,4.99,0.3992
SO69314,1,2023-01-16,Thomas Harrison,thomas25@adventure-works.com,"Touring-2000 Blue, 60",1,1214.85,97.188
SO69314,2,2023-01-16,Thomas Harrison,thomas25@adventure-works.com,"Touring-1000 Blue, 60",1,2384.07,190.7256
SO69314,3,2023-01-16,Thomas Harrison,thomas25@adventure-works.com,"Touring-1000 Blue, 50",1,2384.07,190.7256
SO69315,1,2023-01-16,Cesar Martinez,cesar17@adventure-works.com,"Mountain-500 Silver, 40",1,564.99,45.1992
SO69315,2,2023-01-16,Cesar Martinez,cesar17@adventure-works.com,ML Road Tire,1,24.99,1.9992
SO69315,3,2023-01-16,Cesar Martinez,cesar17@adventure-works.com,"Women's Mountain Shorts, S",1,69.99,5.5992
SO69315,4,2023-01-16,Cesar Martinez,cesar17@adventure-works.com,Hitch Rack - 4-Bike,1,120.0,9.6
SO69315,5,2023-01-16,Cesar Martinez,cesar17@adventure-works.com,"Mountain-500 Silver, 42",1,564.99,45.1992
SO69315,6,2023-01-16,Cesar Martinez,cesar17@adventure-works.com,LL Mountain Tire,1,24.99,1.9992
SO69315,7,2023-01-16,Cesar Martinez,cesar17@adventure-works.com,"Short-Sleeve Classic Jersey, XL",1,53.99,4.3192
SO69316,1,2023-01-16,Stephanie Kelly,stephanie26@adventure-works.com,"Road-650 Black, 58",1,782.99,62.6392
SO69316,2,2023-01-16,Stephanie Kelly,stephanie26@adventure-works.com,"Touring-3000 Yellow, 50",1,742.35,59.388
SO69316,3,2023-01-16,Stephanie Kelly,stephanie26@adventure-works.com,"Mountain-500 Silver, 52",1,564.99,45.1992
SO69316,4,2023-01-16,Stephanie Kelly,stephanie26@adventure-works.com,"Mountain-500 Black, 42",1,539.99,43.1992
SO69316,5,2023-01-16,Stephanie Kelly,stephanie26@adventure-works.com,"Long-Sleeve Logo Jersey, M",1,49.99,3.9992
SO69316,6,2023-01-16,Stephanie Kelly,stephanie26@adventure-works.com,"Touring-2000 Blue, 60",1,1214.85,97.188
SO69316,7,2023-01-16,Stephanie Kelly,stephanie26@adventure-works.com,"Women's Mountain Shorts, S",1,69.99,5.5992
SO69316,8,2023-01-16,Stephanie Kelly,stephanie26@adventure-works.com,"Road-250 Red, 48",1,2443.35,195.468
